episode,cluster_id,ordered_target_ids,total_path_distance,total_reward,num_steps,num_updates,mean_loss,random_action_count,greedy_action_count,random_action_ratio,invalid_or_no_action_count,done,is_best_episode,epsilon_after_episode,best_reward_so_far,global_env_steps,replay_buffer_size,latest_checkpoint_path,best_checkpoint_path,extra
99,3,"[16, 15, 14, 13]",148.5227105225995,21.377157978993154,4,4,1.6288594603538513,4,0,1.0,0,True,False,0.8746,30.135987974687502,396,396,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
100,0,"[3, 2, 1, 4]",214.78378878737476,18.239858089155398,4,4,3.8442667424678802,4,0,1.0,0,True,False,0.8733333333333333,30.135987974687502,400,400,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
101,4,"[19, 17, 18, 20]",225.96140673179957,19.183300509201782,4,4,7.446776032447815,2,2,0.5,0,True,False,0.8720666666666667,30.135987974687502,404,404,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
102,0,"[4, 1, 2, 3]",203.35895948892696,20.013076246536983,4,4,5.847753524780273,4,0,1.0,0,True,False,0.8708,30.135987974687502,408,408,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
103,4,"[20, 17, 19, 18]",163.52770884030468,20.317524759490777,4,4,4.51178777217865,3,1,0.75,0,True,False,0.8695333333333333,30.135987974687502,412,412,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
104,0,"[1, 2, 4, 3]",165.4992225134303,24.752069426272065,4,4,3.4488099813461304,4,0,1.0,0,True,False,0.8682666666666667,30.135987974687502,416,416,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
105,3,"[14, 16, 15, 13]",140.5606449553453,22.56894573534386,4,4,3.1007905304431915,4,0,1.0,0,True,False,0.867,30.135987974687502,420,420,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
106,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,2.1828337907791138,4,0,1.0,0,True,False,0.8657333333333334,30.135987974687502,424,424,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
107,3,"[14, 16, 15, 13]",140.5606449553453,22.56894573534386,4,4,2.1046470403671265,3,1,0.75,0,True,False,0.8644666666666667,30.135987974687502,428,428,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
108,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,1.7746750712394714,4,0,1.0,0,True,False,0.8632,30.135987974687502,432,432,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
109,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,1.8131837844848633,3,1,0.75,0,True,False,0.8619333333333333,30.135987974687502,436,436,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
110,3,"[13, 15, 16, 14]",124.85245298960119,26.100849994766918,4,4,1.301487997174263,4,0,1.0,0,True,False,0.8606666666666667,30.135987974687502,440,440,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
111,1,"[7, 5, 8, 6]",173.96057184895602,21.953403967571337,4,4,1.656537115573883,3,1,0.75,0,True,False,0.8594,30.135987974687502,444,444,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
112,3,"[15, 16, 13, 14]",127.49083268112011,24.354924389981292,4,4,1.7472601532936096,3,1,0.75,0,True,False,0.8581333333333333,30.135987974687502,448,448,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
113,2,"[9, 12, 11, 10]",260.1067023835589,16.613362458185996,4,4,1.7512964010238647,2,2,0.5,0,True,False,0.8568666666666667,30.135987974687502,452,452,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
114,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.923106461763382,3,1,0.75,0,True,False,0.8556,30.135987974687502,456,456,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
115,2,"[12, 11, 10, 9]",285.2494774767701,16.522889484125713,4,4,1.0079456567764282,4,0,1.0,0,True,False,0.8543333333333334,30.135987974687502,460,460,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
116,2,"[11, 12, 9, 10]",271.1131172714322,16.43930813433778,4,4,1.2549862265586853,3,1,0.75,0,True,False,0.8530666666666666,30.135987974687502,464,464,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
117,0,"[3, 1, 4, 2]",220.49059867947204,18.551929457260478,4,4,1.5346805155277252,3,1,0.75,0,True,False,0.8518,30.135987974687502,468,468,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
118,0,"[2, 4, 1, 3]",215.4025964068288,19.153797349410187,4,4,1.2142900228500366,4,0,1.0,0,True,False,0.8505333333333334,30.135987974687502,472,472,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
119,1,"[6, 8, 7, 5]",210.70818941578588,19.115905730806265,4,4,1.5974265933036804,3,1,0.75,0,True,False,0.8492666666666666,30.135987974687502,476,476,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
120,0,"[2, 4, 1, 3]",215.4025964068288,19.153797349410187,4,4,1.0931578874588013,3,1,0.75,0,True,False,0.848,30.135987974687502,480,480,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
121,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,1.0998415052890778,4,0,1.0,0,True,False,0.8467333333333333,30.135987974687502,484,484,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
122,3,"[13, 14, 15, 16]",138.68555427061136,24.119297511522852,4,4,1.480170950293541,2,2,0.5,0,True,False,0.8454666666666667,30.135987974687502,488,488,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
123,3,"[13, 14, 15, 16]",138.68555427061136,24.119297511522852,4,4,1.170484483242035,3,1,0.75,0,True,False,0.8442000000000001,30.135987974687502,492,492,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
124,2,"[9, 11, 12, 10]",209.42933638811832,18.11902167038629,4,4,1.2474976629018784,3,1,0.75,0,True,False,0.8429333333333333,30.135987974687502,496,496,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
125,4,"[18, 19, 20, 17]",175.99124657227856,19.8191363658509,4,4,2.0161074101924896,3,1,0.75,0,True,False,0.8416666666666667,30.135987974687502,500,500,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
126,2,"[10, 9, 12, 11]",281.0022855353793,15.981073655168718,4,4,4.3348822593688965,3,1,0.75,0,True,False,0.8404,30.135987974687502,504,504,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
127,0,"[3, 2, 1, 4]",214.78378878737476,18.239858089155398,4,4,3.2605425119400024,3,1,0.75,0,True,False,0.8391333333333333,30.135987974687502,508,508,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
128,3,"[14, 13, 15, 16]",137.33867674866462,22.717779536450283,4,4,2.564921736717224,4,0,1.0,0,True,False,0.8378666666666666,30.135987974687502,512,512,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
129,2,"[12, 11, 10, 9]",285.2494774767701,16.522889484125713,4,4,2.2879629135131836,3,1,0.75,0,True,False,0.8366,30.135987974687502,516,516,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
130,3,"[14, 16, 15, 13]",140.5606449553453,22.56894573534386,4,4,1.3842526972293854,4,0,1.0,0,True,False,0.8353333333333334,30.135987974687502,520,520,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
131,2,"[11, 10, 9, 12]",277.7473121039117,16.332982282912475,4,4,1.2756703794002533,4,0,1.0,0,True,False,0.8340666666666667,30.135987974687502,524,524,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
132,2,"[9, 10, 11, 12]",291.9497859907885,16.04921979258283,4,4,1.2366861701011658,3,1,0.75,0,True,False,0.8328,30.135987974687502,528,528,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
133,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,1.813757836818695,4,0,1.0,0,True,False,0.8315333333333333,30.135987974687502,532,532,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
134,2,"[9, 11, 10, 12]",216.06353122059784,18.012695818960978,4,4,1.5141956210136414,3,1,0.75,0,True,False,0.8302666666666667,30.135987974687502,536,536,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
135,3,"[14, 16, 13, 15]",121.90913142152347,24.602782444872584,4,4,1.223256602883339,3,1,0.75,0,True,False,0.829,30.135987974687502,540,540,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
136,1,"[5, 6, 7, 8]",176.18593953275735,28.57149701761014,4,4,0.9733222424983978,4,0,1.0,0,True,False,0.8277333333333333,30.135987974687502,544,544,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
137,3,"[16, 13, 15, 14]",105.95058292191784,25.942538832616897,4,4,1.4305948317050934,4,0,1.0,0,True,False,0.8264666666666667,30.135987974687502,548,548,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
138,0,"[2, 4, 1, 3]",215.4025964068288,19.153797349410187,4,4,0.988758772611618,4,0,1.0,0,True,False,0.8252,30.135987974687502,552,552,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
139,1,"[6, 5, 7, 8]",179.24280076645087,19.713372735509566,4,4,1.3986404538154602,3,1,0.75,0,True,False,0.8239333333333334,30.135987974687502,556,556,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
140,2,"[9, 10, 11, 12]",291.9497859907885,16.04921979258283,4,4,1.1350260376930237,4,0,1.0,0,True,False,0.8226666666666667,30.135987974687502,560,560,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
141,4,"[20, 19, 17, 18]",228.88997572862834,17.443435247153907,4,4,0.8795987069606781,4,0,1.0,0,True,False,0.8214,30.135987974687502,564,564,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
142,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,0.954573854804039,4,0,1.0,0,True,False,0.8201333333333334,30.135987974687502,568,568,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
143,1,"[7, 5, 8, 6]",173.96057184895602,21.953403967571337,4,4,0.9723871350288391,4,0,1.0,0,True,False,0.8188666666666666,30.135987974687502,572,572,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
144,2,"[9, 10, 11, 12]",291.9497859907885,16.04921979258283,4,4,0.9130030572414398,4,0,1.0,0,True,False,0.8176,30.135987974687502,576,576,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
145,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.8373939692974091,2,2,0.5,0,True,False,0.8163333333333334,30.135987974687502,580,580,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
146,4,"[20, 18, 19, 17]",193.29692853820552,19.438312496435564,4,4,0.7301355302333832,2,2,0.5,0,True,False,0.8150666666666667,30.135987974687502,584,584,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
147,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,1.1606986820697784,3,1,0.75,0,True,False,0.8138,30.135987974687502,588,588,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
148,1,"[7, 8, 6, 5]",211.72388882051166,19.50106546878895,4,4,1.1623339504003525,4,0,1.0,0,True,False,0.8125333333333333,30.135987974687502,592,592,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
149,4,"[18, 20, 17, 19]",214.19110404347458,17.842379858645714,4,4,0.6775171533226967,4,0,1.0,0,True,False,0.8112666666666667,30.135987974687502,596,596,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
150,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,1.2585360407829285,4,0,1.0,0,True,False,0.81,30.135987974687502,600,600,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
151,4,"[20, 19, 18, 17]",205.19671300259293,19.09994227618285,4,4,2.3322576880455017,4,0,1.0,0,True,False,0.8087333333333333,30.135987974687502,604,604,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
152,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,1.2053521871566772,2,2,0.5,0,True,False,0.8074666666666667,30.135987974687502,608,608,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
153,4,"[17, 19, 18, 20]",191.4831689051923,19.56280543863833,4,4,1.3411556482315063,2,2,0.5,0,True,False,0.8062,30.135987974687502,612,612,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
154,1,"[5, 6, 7, 8]",176.18593953275735,28.57149701761014,4,4,1.389674961566925,4,0,1.0,0,True,False,0.8049333333333333,30.135987974687502,616,616,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
155,2,"[9, 10, 11, 12]",291.9497859907885,16.04921979258283,4,4,1.2523846924304962,2,2,0.5,0,True,False,0.8036666666666666,30.135987974687502,620,620,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
156,3,"[13, 14, 16, 15]",148.773067056461,23.569305850671903,4,4,1.3136056810617447,4,0,1.0,0,True,False,0.8024,30.135987974687502,624,624,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
157,0,"[4, 2, 3, 1]",184.447053556711,21.064568425993755,4,4,1.0632733255624771,3,1,0.75,0,True,False,0.8011333333333334,30.135987974687502,628,628,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
158,2,"[12, 9, 10, 11]",270.3834160236714,16.84529375876235,4,4,0.9348444640636444,4,0,1.0,0,True,False,0.7998666666666667,30.135987974687502,632,632,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
159,2,"[9, 11, 10, 12]",216.06353122059784,18.012695818960978,4,4,0.8275353461503983,2,2,0.5,0,True,False,0.7986,30.135987974687502,636,636,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
160,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,1.0378808677196503,3,1,0.75,0,True,False,0.7973333333333333,30.135987974687502,640,640,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
161,4,"[20, 18, 19, 17]",193.29692853820552,19.438312496435564,4,4,0.8475474715232849,4,0,1.0,0,True,False,0.7960666666666667,30.135987974687502,644,644,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
162,3,"[15, 16, 13, 14]",127.49083268112011,24.354924389981292,4,4,0.6394343823194504,3,1,0.75,0,True,False,0.7948,30.135987974687502,648,648,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
163,2,"[9, 11, 10, 12]",216.06353122059784,18.012695818960978,4,4,0.6129134893417358,2,2,0.5,0,True,False,0.7935333333333333,30.135987974687502,652,652,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
164,2,"[10, 9, 11, 12]",261.8985576628925,16.732294620637,4,4,0.5294713154435158,3,1,0.75,0,True,False,0.7922666666666667,30.135987974687502,656,656,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
165,2,"[9, 11, 10, 12]",216.06353122059784,18.012695818960978,4,4,0.7085713893175125,3,1,0.75,0,True,False,0.791,30.135987974687502,660,660,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
166,4,"[17, 19, 20, 18]",224.138333871339,17.61825865711074,4,4,0.6595330685377121,3,1,0.75,0,True,False,0.7897333333333334,30.135987974687502,664,664,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
167,1,"[6, 7, 5, 8]",184.52498436041088,20.003753272511286,4,4,0.4974972605705261,4,0,1.0,0,True,False,0.7884666666666666,30.135987974687502,668,668,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
168,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,0.7645072788000107,2,2,0.5,0,True,False,0.7872,30.135987974687502,672,672,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
169,1,"[8, 7, 5, 6]",162.9151378097637,20.520767076886024,4,4,0.767343670129776,4,0,1.0,0,True,False,0.7859333333333334,30.135987974687502,676,676,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
170,0,"[1, 2, 4, 3]",165.4992225134303,24.752069426272065,4,4,0.3850269019603729,3,1,0.75,0,True,False,0.7846666666666666,30.135987974687502,680,680,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
171,0,"[4, 1, 2, 3]",203.35895948892696,20.013076246536983,4,4,0.553388275206089,3,1,0.75,0,True,False,0.7834,30.135987974687502,684,684,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
172,0,"[3, 4, 2, 1]",144.72417449833796,25.999062732197913,4,4,0.3665640205144882,0,4,0.0,0,True,False,0.7821333333333333,30.135987974687502,688,688,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
173,3,"[16, 15, 13, 14]",131.4676410349086,23.507544263343647,4,4,0.6040989980101585,4,0,1.0,0,True,False,0.7808666666666667,30.135987974687502,692,692,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
174,3,"[13, 15, 16, 14]",124.85245298960119,26.100849994766918,4,4,0.5443411618471146,3,1,0.75,0,True,False,0.7796,30.135987974687502,696,696,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
175,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.6832716017961502,4,0,1.0,0,True,False,0.7783333333333333,30.135987974687502,700,700,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
176,2,"[10, 9, 12, 11]",281.0022855353793,15.981073655168718,4,4,0.9596701711416245,3,1,0.75,0,True,False,0.7770666666666667,30.135987974687502,704,704,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
177,3,"[13, 16, 14, 15]",123.25600894347023,26.004300419945153,4,4,1.079787239432335,4,0,1.0,0,True,False,0.7758,30.135987974687502,708,708,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
178,0,"[4, 1, 2, 3]",203.35895948892696,20.013076246536983,4,4,0.8730822950601578,3,1,0.75,0,True,False,0.7745333333333333,30.135987974687502,712,712,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
179,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.7850997298955917,3,1,0.75,0,True,False,0.7732666666666667,30.135987974687502,716,716,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
180,2,"[9, 11, 12, 10]",209.42933638811832,18.11902167038629,4,4,0.8418290913105011,2,2,0.5,0,True,False,0.772,30.135987974687502,720,720,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
181,4,"[20, 18, 19, 17]",193.29692853820552,19.438312496435564,4,4,0.6394598335027695,4,0,1.0,0,True,False,0.7707333333333333,30.135987974687502,724,724,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
182,0,"[1, 4, 3, 2]",182.20971284402432,23.999252705643798,4,4,0.8191200979053974,3,1,0.75,0,True,False,0.7694666666666667,30.135987974687502,728,728,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
183,2,"[12, 9, 10, 11]",270.3834160236714,16.84529375876235,4,4,0.7017321810126305,3,1,0.75,0,True,False,0.7682,30.135987974687502,732,732,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
184,3,"[13, 14, 15, 16]",138.68555427061136,24.119297511522852,4,4,0.786206491291523,4,0,1.0,0,True,False,0.7669333333333334,30.135987974687502,736,736,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
185,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.6295022070407867,3,1,0.75,0,True,False,0.7656666666666667,30.135987974687502,740,740,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
186,2,"[12, 11, 10, 9]",285.2494774767701,16.522889484125713,4,4,0.5749380141496658,3,1,0.75,0,True,False,0.7644,30.135987974687502,744,744,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
187,0,"[2, 3, 4, 1]",156.34666255628872,25.848113903719355,4,4,0.6483812630176544,3,1,0.75,0,True,False,0.7631333333333333,30.135987974687502,748,748,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
188,1,"[6, 7, 5, 8]",184.52498436041088,20.003753272511286,4,4,0.4798467755317688,3,1,0.75,0,True,False,0.7618666666666667,30.135987974687502,752,752,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
189,1,"[6, 7, 8, 5]",195.34010858606229,19.009731234393062,4,4,0.5356197208166122,4,0,1.0,0,True,False,0.7605999999999999,30.135987974687502,756,756,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
190,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.6234667748212814,3,1,0.75,0,True,False,0.7593333333333333,30.135987974687502,760,760,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
191,3,"[14, 15, 16, 13]",131.81001590286493,22.83455840964945,4,4,0.4514244794845581,4,0,1.0,0,True,False,0.7580666666666667,30.135987974687502,764,764,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
192,3,"[16, 15, 13, 14]",131.4676410349086,23.507544263343647,4,4,0.49695713073015213,4,0,1.0,0,True,False,0.7568,30.135987974687502,768,768,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
193,3,"[13, 16, 14, 15]",123.25600894347023,26.004300419945153,4,4,0.6224088072776794,2,2,0.5,0,True,False,0.7555333333333334,30.135987974687502,772,772,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
