time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
1530.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [584.8860032646427, -17601.371094231985], 1: [72.33922122285433, -17600.017658246186], 0: [-792.6380130801505, -17602.612767828225]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1560.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [596.2456218669797, -15201.397978432606], 1: [73.62822556055738, -15200.018004486305], 0: [-808.31936845645, -15202.663998569953]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1590.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [607.6052404693168, -12801.424862633237], 1: [74.91722989826042, -12800.018350726434], 0: [-824.0007238327489, -12802.715229311678]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1620.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [618.9648590716538, -10401.451746833865], 1: [76.20623423596342, -10400.018696966556], 0: [-839.6820792090484, -10402.766460053403]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1650.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [630.3244776739909, -8001.478631034493], 1: [77.49523857366647, -8000.019043206683], 0: [-855.3634345853478, -8002.817690795131]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1680.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [641.6840962763279, -5601.50551523512], 1: [78.7842429113695, -5600.019389446805], 0: [-871.0447899616469, -5602.868921536856]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1710.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [653.0437148786649, -3201.5323994357473], 1: [80.07324724907252, -3200.0197356869294], 0: [-886.7261453379464, -3202.9201522785834]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1740.0,[],0,[35],[],[],199,41,0,3,"{'destroyed_this_step': [35], 'cluster_status': {2: 'striking', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [81.36225158677556, -800.0200819270534], 0: [-902.4075007142453, -802.9713830203092]}, 'uav_status_counts': {'en_route': 20, 'available': 11, 'striking': 10}}"
1770.0,[],0,"[15, 35, 39, 128]",[],[],196,41,0,3,"{'destroyed_this_step': [15, 39, 128], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1800.0,[],0,"[15, 35, 39, 104, 117, 128, 167]",[],[],193,41,0,3,"{'destroyed_this_step': [167, 117, 104], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
